airline,source_city,destination_city,departure_time,arrival_time,stops,class,duration,days_left,price
Vistara,Delhi,Kolkata,10:00,16:53,2,Business,12.99,25,23272
SpiceJet,Mumbai,Delhi,16:00,19:21,1,Economy,14.07,29,7743
Indigo,Delhi,Kolkata,15:00,21:19,2,Business,10.88,37,22573
AirAsia,Bangalore,Hyderabad,16:00,22:41,2,Business,9.54,3,23387
SpiceJet,Bangalore,Mumbai,17:00,19:16,0,Economy,8.85,1,8662
SpiceJet,Kolkata,Bangalore,09:00,12:57,0,Economy,14.61,46,7101
AirAsia,Hyderabad,Delhi,21:00,23:26,1,Economy,4.41,35,7996
Air India,Mumbai,Delhi,03:00,06:55,2,Economy,9.77,7,11486
Air India,Chennai,Bangalore,00:00,04:31,0,Economy,9.12,17,8339
Vistara,Hyderabad,Mumbai,08:00,11:12,0,Economy,6.97,37,6123
Air India,Hyderabad,Bangalore,08:00,14:54,1,Business,9.46,33,16991
AirAsia,Bangalore,Hyderabad,07:00,11:40,2,Business,10.28,46,17957
GO FIRST,Hyderabad,Chennai,19:00,23:18,2,Economy,9.48,2,13977
Indigo,Mumbai,Bangalore,23:00,04:08,2,Economy,4.91,15,11023
SpiceJet,Delhi,Mumbai,15:00,20:55,1,Economy,12.92,7,9230
Vistara,Kolkata,Mumbai,03:00,09:41,2,Economy,9.34,48,8626
Air India,Bangalore,Hyderabad,22:00,02:33,2,Economy,3.02,26,10219
Vistara,Bangalore,Chennai,01:00,05:51,2,Economy,9.24,1,13717
SpiceJet,Hyderabad,Kolkata,13:00,15:20,1,Economy,11.55,43,8094
Air India,Delhi,Chennai,03:00,06:42,0,Economy,11.28,7,8889
Air India,Bangalore,Delhi,19:00,01:21,1,Economy,11.65,40,6625
Vistara,Kolkata,Hyderabad,14:00,19:40,0,Business,2.61,49,15189
SpiceJet,Chennai,Bangalore,01:00,05:34,1,Economy,11.58,46,8020
Air India,Chennai,Mumbai,14:00,20:29,2,Business,4.69,37,17927
SpiceJet,Bangalore,Mumbai,13:00,19:08,0,Business,9.95,40,15498
Indigo,Mumbai,Kolkata,15:00,21:35,1,Economy,12.76,45,6690
Indigo,Chennai,Kolkata,00:00,04:03,0,Business,5.86,40,16021
SpiceJet,Kolkata,Mumbai,18:00,00:19,1,Economy,11.36,2,11971
Indigo,Delhi,Kolkata,09:00,11:14,1,Economy,10.89,13,12207
Indigo,Kolkata,Mumbai,00:00,06:53,2,Economy,8.09,25,8547
Vistara,Mumbai,Hyderabad,06:00,09:44,0,Economy,12.04,7,9937
SpiceJet,Mumbai,Chennai,12:00,18:30,2,Economy,5.37,32,8923
AirAsia,Bangalore,Delhi,15:00,18:21,0,Economy,2.1,2,8241
Air India,Mumbai,Chennai,00:00,05:59,2,Economy,4.31,14,8987
Air India,Hyderabad,Delhi,08:00,14:54,2,Economy,6.88,14,12522
Vistara,Bangalore,Mumbai,20:00,00:33,0,Economy,3.04,10,7091
Indigo,Mumbai,Kolkata,01:00,07:35,2,Economy,3.4,38,8786
Air India,Kolkata,Bangalore,22:00,03:22,1,Economy,13.49,3,13380
AirAsia,Delhi,Chennai,17:00,20:21,2,Economy,10.41,25,10084
SpiceJet,Chennai,Kolkata,14:00,19:26,2,Economy,8.5,5,11478
Indigo,Bangalore,Mumbai,08:00,10:40,2,Economy,10.4,7,14000
SpiceJet,Kolkata,Delhi,13:00,18:28,1,Business,12.45,6,24964
Vistara,Hyderabad,Chennai,18:00,00:51,1,Economy,4.8,26,7137
Vistara,Mumbai,Hyderabad,17:00,19:09,0,Economy,12.68,35,7362
Air India,Delhi,Hyderabad,14:00,16:03,0,Economy,9.51,1,9795
GO FIRST,Mumbai,Hyderabad,02:00,07:42,2,Economy,6.05,28,7837
Vistara,Mumbai,Kolkata,11:00,14:53,0,Economy,11.35,13,10071
AirAsia,Hyderabad,Mumbai,08:00,13:59,2,Economy,3.48,14,12115
Indigo,Hyderabad,Mumbai,17:00,21:13,1,Business,10.06,40,19609
Vistara,Bangalore,Hyderabad,22:00,01:20,1,Economy,6.03,24,7439
GO FIRST,Kolkata,Delhi,02:00,08:03,2,Economy,8.97,3,10572
Indigo,Mumbai,Delhi,10:00,13:31,1,Economy,2.57,32,7837
Air India,Delhi,Hyderabad,11:00,13:35,1,Economy,14.55,7,9983
AirAsia,Chennai,Mumbai,12:00,16:12,2,Economy,13.31,45,7974
Indigo,Delhi,Chennai,13:00,17:19,1,Economy,14.59,23,11980
Vistara,Mumbai,Hyderabad,23:00,05:29,2,Economy,3.96,19,11516
Vistara,Bangalore,Delhi,01:00,06:01,0,Economy,13.5,37,7561
Indigo,Mumbai,Bangalore,02:00,05:54,0,Economy,3.63,24,5915
SpiceJet,Delhi,Kolkata,13:00,15:11,0,Business,4.58,43,13434
Indigo,Bangalore,Hyderabad,22:00,04:01,2,Economy,14.59,21,10114
AirAsia,Kolkata,Mumbai,21:00,02:05,1,Economy,13.43,33,7319
Air India,Delhi,Hyderabad,08:00,14:22,1,Economy,6.87,34,6424
GO FIRST,Kolkata,Hyderabad,14:00,17:46,0,Economy,13.43,45,6191
Indigo,Kolkata,Bangalore,02:00,08:22,1,Business,11.9,15,25418
Air India,Hyderabad,Kolkata,14:00,18:48,2,Economy,13.25,27,11008
Air India,Hyderabad,Bangalore,17:00,20:12,0,Economy,5.56,18,8573
SpiceJet,Bangalore,Chennai,20:00,23:58,0,Economy,8.56,49,5628
Vistara,Mumbai,Kolkata,06:00,08:32,2,Economy,11.66,27,12135
SpiceJet,Kolkata,Mumbai,22:00,01:04,1,Economy,7.06,42,5453
Vistara,Hyderabad,Mumbai,02:00,07:21,1,Business,3.61,31,18315
Air India,Chennai,Mumbai,14:00,18:12,1,Economy,11.03,3,9201
Vistara,Delhi,Chennai,16:00,18:03,0,Economy,6.21,18,8203
GO FIRST,Chennai,Delhi,15:00,17:07,2,Economy,5.39,25,9204
AirAsia,Mumbai,Hyderabad,18:00,22:17,1,Economy,4.12,15,8319
SpiceJet,Bangalore,Chennai,05:00,07:47,1,Business,6.26,18,16792
AirAsia,Delhi,Chennai,14:00,20:16,2,Economy,4.3,14,10018
SpiceJet,Bangalore,Hyderabad,21:00,02:49,0,Business,9.46,1,19265
Vistara,Delhi,Bangalore,23:00,02:09,2,Economy,4.61,24,9902
SpiceJet,Hyderabad,Delhi,04:00,06:07,0,Business,14.54,1,18621
GO FIRST,Kolkata,Delhi,18:00,23:02,2,Economy,5.26,11,8849
GO FIRST,Kolkata,Bangalore,02:00,05:26,0,Economy,3.67,49,3948
Air India,Kolkata,Hyderabad,16:00,21:00,2,Economy,2.95,22,7610
Indigo,Kolkata,Hyderabad,09:00,11:38,1,Economy,4.9,47,6139
AirAsia,Kolkata,Delhi,09:00,13:02,1,Economy,8.88,23,8761
Vistara,Hyderabad,Delhi,02:00,07:34,1,Economy,2.08,25,7010
Indigo,Bangalore,Mumbai,08:00,11:14,1,Economy,4.67,21,8866
AirAsia,Hyderabad,Bangalore,06:00,12:47,1,Economy,5.28,28,8768
Air India,Chennai,Mumbai,11:00,13:14,0,Business,13.35,20,17759
AirAsia,Mumbai,Delhi,21:00,23:50,1,Economy,10.57,48,6875
SpiceJet,Chennai,Mumbai,01:00,03:07,0,Economy,11.26,13,9321
Vistara,Delhi,Hyderabad,22:00,02:26,1,Economy,2.87,39,6524
GO FIRST,Delhi,Mumbai,18:00,23:43,0,Economy,2.35,24,6547
SpiceJet,Mumbai,Chennai,08:00,13:51,2,Economy,2.79,10,9092
SpiceJet,Kolkata,Mumbai,11:00,16:09,2,Economy,4.77,33,7792
Indigo,Chennai,Mumbai,15:00,19:01,2,Economy,7.19,3,13685
GO FIRST,Kolkata,Mumbai,16:00,18:02,1,Business,6.6,33,16657
Indigo,Hyderabad,Mumbai,20:00,23:50,2,Economy,9.79,6,13447
AirAsia,Mumbai,Delhi,22:00,02:45,0,Economy,10.76,43,6840
Vistara,Delhi,Bangalore,23:00,03:43,2,Economy,12.94,5,15225
Vistara,Chennai,Delhi,13:00,18:24,0,Economy,11.96,6,10952
GO FIRST,Kolkata,Hyderabad,04:00,06:29,1,Economy,10.73,19,10432
Vistara,Delhi,Bangalore,22:00,00:45,1,Economy,12.31,28,10655
Air India,Mumbai,Chennai,00:00,03:20,1,Economy,3.29,31,8337
Vistara,Bangalore,Hyderabad,19:00,22:43,0,Economy,12.45,16,9575
Vistara,Hyderabad,Delhi,04:00,06:26,0,Economy,4.36,7,8815
Air India,Chennai,Bangalore,21:00,02:03,0,Economy,11.47,40,6112
GO FIRST,Hyderabad,Kolkata,00:00,02:17,2,Economy,2.08,24,7816
AirAsia,Delhi,Chennai,02:00,06:26,0,Economy,5.08,2,10267
Air India,Chennai,Bangalore,01:00,05:04,2,Economy,3.87,42,8682
Indigo,Delhi,Mumbai,09:00,11:53,0,Economy,10.29,48,5594
GO FIRST,Hyderabad,Bangalore,12:00,16:32,1,Economy,11.61,24,7845
Indigo,Mumbai,Chennai,07:00,12:05,1,Economy,7.69,13,10613
Indigo,Bangalore,Mumbai,14:00,20:41,0,Business,5.47,26,18467
SpiceJet,Chennai,Kolkata,00:00,06:48,0,Economy,7.14,10,9454
Air India,Bangalore,Kolkata,22:00,01:27,2,Economy,5.29,2,12080
SpiceJet,Bangalore,Kolkata,14:00,16:22,0,Economy,4.64,9,7234
AirAsia,Bangalore,Delhi,07:00,13:50,0,Business,6.58,46,19295
AirAsia,Chennai,Delhi,09:00,13:25,0,Economy,4.69,14,6318
Air India,Bangalore,Delhi,05:00,09:59,0,Economy,2.78,10,8211
AirAsia,Kolkata,Hyderabad,06:00,08:25,2,Business,11.6,22,27325
AirAsia,Chennai,Mumbai,08:00,13:34,2,Economy,6.88,6,9813
Vistara,Bangalore,Mumbai,22:00,04:43,0,Economy,10.75,42,7071
AirAsia,Chennai,Kolkata,08:00,10:38,2,Economy,10.27,8,10839
Air India,Bangalore,Hyderabad,20:00,02:29,1,Business,2.15,21,23113
Vistara,Mumbai,Hyderabad,15:00,20:49,1,Economy,3.4,2,11183
GO FIRST,Hyderabad,Mumbai,08:00,13:12,1,Economy,4.5,31,8054
Vistara,Bangalore,Hyderabad,12:00,16:48,1,Economy,10.92,7,11946
Indigo,Delhi,Hyderabad,01:00,03:30,1,Economy,9.46,48,6350
Air India,Delhi,Kolkata,11:00,15:50,1,Business,6.71,17,21235
Indigo,Kolkata,Bangalore,03:00,09:47,0,Economy,2.56,48,3423
AirAsia,Delhi,Bangalore,13:00,16:03,1,Economy,11.24,11,10717
AirAsia,Mumbai,Delhi,01:00,05:48,2,Economy,8.48,6,12351
Indigo,Kolkata,Hyderabad,00:00,04:01,1,Economy,5.39,43,5266
GO FIRST,Delhi,Kolkata,03:00,07:54,1,Business,3.73,6,25867
Vistara,Kolkata,Hyderabad,22:00,00:20,2,Economy,14.55,42,11533
Air India,Kolkata,Chennai,08:00,10:54,0,Economy,2.24,39,4140
Air India,Hyderabad,Chennai,09:00,11:23,2,Economy,13.23,12,14581
GO FIRST,Delhi,Chennai,15:00,18:15,1,Economy,13.87,37,8877
GO FIRST,Chennai,Bangalore,11:00,14:37,1,Economy,2.03,20,7218
Vistara,Delhi,Bangalore,05:00,10:03,1,Economy,4.5,7,11567
SpiceJet,Hyderabad,Chennai,20:00,23:42,1,Business,13.86,6,21035
GO FIRST,Delhi,Hyderabad,15:00,19:05,2,Economy,4.22,9,9400
Vistara,Mumbai,Kolkata,22:00,04:48,0,Economy,3.4,17,6442
Air India,Kolkata,Bangalore,15:00,21:55,2,Economy,13.47,48,8206
Indigo,Mumbai,Bangalore,09:00,13:44,1,Economy,5.07,1,9837
SpiceJet,Kolkata,Hyderabad,03:00,05:59,0,Economy,2.56,19,5468
SpiceJet,Mumbai,Kolkata,17:00,19:17,1,Economy,11.33,32,9926
GO FIRST,Hyderabad,Mumbai,08:00,12:37,1,Economy,14.47,10,11482
SpiceJet,Bangalore,Mumbai,20:00,01:26,1,Economy,4.74,37,6906
Vistara,Mumbai,Chennai,10:00,12:57,2,Economy,5.18,28,7527
SpiceJet,Kolkata,Chennai,08:00,11:10,1,Economy,2.88,45,4512
Indigo,Mumbai,Delhi,06:00,10:27,0,Economy,3.11,34,5536
GO FIRST,Mumbai,Chennai,09:00,11:59,1,Economy,4.87,32,8436
Indigo,Chennai,Kolkata,19:00,21:22,2,Economy,8.94,40,7960
Vistara,Hyderabad,Chennai,17:00,23:11,1,Economy,8.86,2,9586
SpiceJet,Bangalore,Delhi,18:00,21:23,0,Economy,4.5,17,5765
Indigo,Hyderabad,Chennai,11:00,13:20,0,Economy,9.23,7,10648
AirAsia,Hyderabad,Kolkata,18:00,23:49,1,Economy,8.64,5,9762
Vistara,Kolkata,Mumbai,11:00,13:56,2,Economy,10.9,34,10580
Air India,Mumbai,Kolkata,13:00,17:26,1,Economy,11.14,40,6389
Air India,Hyderabad,Delhi,23:00,04:29,0,Economy,13.3,43,6048
Vistara,Kolkata,Mumbai,08:00,10:56,1,Economy,3.7,35,7306
Air India,Delhi,Hyderabad,18:00,00:54,2,Business,5.29,34,21926
Air India,Chennai,Hyderabad,08:00,14:55,1,Business,2.63,8,17553
Air India,Mumbai,Chennai,04:00,06:03,2,Business,3.2,41,19279
Indigo,Hyderabad,Kolkata,14:00,20:26,2,Business,2.12,9,25794
Indigo,Mumbai,Kolkata,05:00,09:49,1,Economy,6.76,9,10555
GO FIRST,Chennai,Kolkata,21:00,00:16,1,Economy,9.61,3,10404
SpiceJet,Delhi,Kolkata,20:00,23:09,2,Economy,5.28,7,10350
GO FIRST,Mumbai,Hyderabad,06:00,09:41,0,Economy,12.65,32,6487
SpiceJet,Delhi,Hyderabad,00:00,04:55,0,Business,10.07,4,21385
SpiceJet,Hyderabad,Chennai,21:00,03:41,0,Economy,13.57,39,5710
Air India,Hyderabad,Mumbai,17:00,21:17,2,Economy,9.57,44,8024
SpiceJet,Kolkata,Chennai,23:00,01:52,0,Economy,3.09,23,5548
Indigo,Bangalore,Mumbai,08:00,11:35,1,Economy,14.96,4,12501
Vistara,Mumbai,Hyderabad,17:00,23:05,1,Economy,4.62,6,8711
AirAsia,Hyderabad,Chennai,12:00,15:20,2,Economy,9.37,48,8380
Air India,Chennai,Mumbai,15:00,20:06,0,Economy,5.74,36,5266
GO FIRST,Kolkata,Delhi,10:00,14:41,2,Economy,6.02,14,9497
Vistara,Mumbai,Kolkata,10:00,14:35,2,Economy,4.77,19,9843
Air India,Kolkata,Bangalore,09:00,12:19,1,Economy,10.03,34,9377
Air India,Hyderabad,Bangalore,04:00,06:44,2,Economy,10.55,29,10612
GO FIRST,Kolkata,Mumbai,15:00,17:25,0,Business,8.15,40,16738
GO FIRST,Mumbai,Delhi,09:00,14:39,2,Business,12.89,37,25125
GO FIRST,Bangalore,Delhi,05:00,08:01,2,Economy,3.22,16,11016
Vistara,Bangalore,Mumbai,08:00,12:10,0,Business,10.67,20,16725
Air India,Chennai,Kolkata,02:00,04:18,2,Economy,5.96,26,8687
Vistara,Mumbai,Bangalore,10:00,13:51,0,Economy,8.46,9,9739
GO FIRST,Mumbai,Kolkata,19:00,23:37,0,Economy,7.28,26,8099
AirAsia,Kolkata,Bangalore,11:00,15:09,0,Economy,4.54,33,6167
GO FIRST,Mumbai,Chennai,07:00,13:46,0,Economy,10.6,7,7958
GO FIRST,Mumbai,Kolkata,09:00,12:48,2,Economy,11.24,41,10260
GO FIRST,Delhi,Kolkata,17:00,20:47,0,Economy,10.71,44,5663
SpiceJet,Kolkata,Mumbai,12:00,17:41,0,Economy,5.92,38,4463
GO FIRST,Hyderabad,Chennai,19:00,01:12,2,Business,3.62,41,16729
AirAsia,Chennai,Delhi,07:00,09:35,2,Business,14.52,39,20133
Vistara,Kolkata,Mumbai,06:00,11:56,2,Economy,12.44,11,11285
Air India,Kolkata,Chennai,22:00,03:45,1,Economy,12.94,6,12871
SpiceJet,Hyderabad,Delhi,22:00,03:44,0,Business,3.82,19,17321
Indigo,Chennai,Bangalore,00:00,03:53,1,Economy,6.43,5,10047
GO FIRST,Kolkata,Delhi,02:00,07:04,0,Economy,11.65,9,9002
SpiceJet,Mumbai,Hyderabad,13:00,15:46,2,Economy,12.22,11,10203
SpiceJet,Delhi,Mumbai,06:00,09:39,2,Economy,12.88,7,13976
Air India,Mumbai,Hyderabad,18:00,22:19,1,Economy,11.8,34,8570
SpiceJet,Chennai,Bangalore,07:00,12:47,0,Economy,6.02,12,6557
GO FIRST,Chennai,Delhi,05:00,10:31,2,Economy,5.72,9,11819
Vistara,Bangalore,Mumbai,01:00,05:56,1,Economy,5.65,21,8987
Indigo,Kolkata,Bangalore,02:00,08:24,1,Business,12.83,28,17510
Vistara,Mumbai,Delhi,12:00,16:22,2,Economy,12.65,44,7799
Vistara,Bangalore,Hyderabad,06:00,08:50,1,Economy,6.09,14,8021
Air India,Kolkata,Hyderabad,10:00,16:48,1,Business,9.05,21,23087
Air India,Chennai,Hyderabad,23:00,05:50,2,Economy,10.9,6,10201
SpiceJet,Chennai,Mumbai,22:00,00:43,1,Economy,4.1,28,8197
Air India,Delhi,Mumbai,00:00,04:32,1,Economy,11.23,5,12576
GO FIRST,Chennai,Hyderabad,00:00,02:03,0,Economy,11.55,26,8614
GO FIRST,Bangalore,Mumbai,23:00,04:17,1,Business,5.02,33,20766
Air India,Hyderabad,Chennai,06:00,10:58,1,Economy,10.52,22,7558
SpiceJet,Kolkata,Chennai,17:00,20:48,2,Economy,3.57,22,8973
AirAsia,Delhi,Kolkata,17:00,19:38,1,Economy,10.8,1,9971
Indigo,Mumbai,Hyderabad,23:00,04:46,1,Economy,11.75,11,9921
Vistara,Hyderabad,Delhi,09:00,14:48,2,Economy,3.66,37,7127
GO FIRST,Chennai,Bangalore,18:00,00:55,1,Economy,10.83,4,10271
Vistara,Delhi,Mumbai,14:00,16:09,2,Business,12.77,40,19634
Air India,Delhi,Bangalore,02:00,08:01,2,Economy,5.53,21,8880
GO FIRST,Bangalore,Delhi,07:00,13:46,0,Economy,6.03,32,5686
Air India,Kolkata,Delhi,11:00,17:50,0,Economy,10.05,9,7655
SpiceJet,Kolkata,Chennai,09:00,12:57,1,Economy,11.01,49,6266
Vistara,Kolkata,Mumbai,05:00,07:54,2,Economy,13.01,17,12749
GO FIRST,Mumbai,Delhi,17:00,21:50,1,Economy,14.55,40,8376
SpiceJet,Kolkata,Delhi,19:00,23:57,1,Economy,13.03,49,5899
Air India,Kolkata,Mumbai,10:00,12:42,1,Economy,2.08,25,6943
Vistara,Delhi,Mumbai,17:00,20:32,2,Business,5.12,48,20660
AirAsia,Hyderabad,Chennai,23:00,03:39,2,Economy,7.03,20,8701
Vistara,Hyderabad,Mumbai,20:00,23:56,2,Economy,5.54,25,11219
SpiceJet,Kolkata,Hyderabad,04:00,09:26,2,Economy,13.14,38,11356
GO FIRST,Kolkata,Delhi,04:00,09:34,2,Economy,9.57,17,12334
Air India,Chennai,Mumbai,08:00,11:26,1,Economy,12.27,42,6920
GO FIRST,Bangalore,Chennai,01:00,03:16,2,Economy,2.28,23,10975
Indigo,Mumbai,Delhi,09:00,13:55,0,Economy,8.87,16,7569
Air India,Kolkata,Delhi,06:00,11:50,2,Business,6.43,8,25512
Air India,Mumbai,Hyderabad,11:00,13:22,0,Economy,4.23,32,4915
GO FIRST,Bangalore,Mumbai,20:00,22:12,2,Economy,4.46,28,9371
GO FIRST,Chennai,Hyderabad,16:00,21:19,2,Economy,3.74,32,7384
Air India,Hyderabad,Bangalore,19:00,21:12,1,Business,4.17,10,19320
SpiceJet,Hyderabad,Bangalore,09:00,15:45,2,Economy,7.42,41,9846
Air India,Hyderabad,Chennai,22:00,04:52,0,Economy,3.91,25,6439
AirAsia,Hyderabad,Chennai,05:00,07:35,2,Economy,7.53,15,10230
GO FIRST,Kolkata,Hyderabad,22:00,02:58,0,Economy,11.5,46,4640
AirAsia,Delhi,Kolkata,06:00,12:54,0,Business,8.09,43,17309
Vistara,Kolkata,Mumbai,23:00,03:34,2,Business,2.06,23,22218
SpiceJet,Mumbai,Hyderabad,23:00,05:58,0,Economy,13.47,12,8088
AirAsia,Mumbai,Bangalore,11:00,15:18,1,Economy,14.39,34,7396
AirAsia,Delhi,Kolkata,07:00,10:25,0,Economy,5.01,24,5333
Vistara,Hyderabad,Chennai,16:00,18:04,2,Economy,14.49,15,11021
AirAsia,Delhi,Hyderabad,08:00,12:32,2,Business,10.62,16,27465
Indigo,Bangalore,Mumbai,17:00,21:53,0,Economy,12.3,1,9190
Indigo,Hyderabad,Delhi,13:00,18:07,1,Economy,6.96,49,6330
Indigo,Bangalore,Hyderabad,17:00,21:25,2,Economy,3.41,26,9352
Indigo,Hyderabad,Kolkata,22:00,01:32,2,Economy,11.24,40,7794
AirAsia,Bangalore,Delhi,05:00,10:25,2,Economy,7.18,15,12198
GO FIRST,Delhi,Bangalore,13:00,16:31,2,Economy,8.25,33,8321
AirAsia,Delhi,Kolkata,23:00,03:01,0,Economy,2.73,3,9689
Vistara,Kolkata,Mumbai,05:00,11:12,1,Economy,13.0,22,8191
GO FIRST,Kolkata,Mumbai,18:00,21:58,1,Business,9.81,8,24100
GO FIRST,Delhi,Chennai,11:00,13:58,2,Economy,4.51,34,7516
AirAsia,Chennai,Mumbai,14:00,20:06,0,Economy,4.08,7,8946
Indigo,Chennai,Hyderabad,23:00,03:10,0,Economy,5.44,38,5341
Air India,Chennai,Hyderabad,07:00,11:50,2,Economy,9.34,38,7460
SpiceJet,Bangalore,Delhi,01:00,05:11,0,Economy,3.56,13,7204
Indigo,Chennai,Kolkata,20:00,23:03,2,Economy,5.75,6,9312
Vistara,Kolkata,Delhi,09:00,14:14,0,Economy,13.45,17,8482
Indigo,Kolkata,Mumbai,08:00,12:55,1,Economy,12.72,17,9792
Air India,Mumbai,Bangalore,09:00,14:55,2,Business,13.86,1,30375
Air India,Kolkata,Delhi,09:00,13:34,2,Economy,6.17,25,10778
AirAsia,Kolkata,Bangalore,02:00,05:07,1,Business,2.35,29,16315
Vistara,Hyderabad,Delhi,15:00,20:01,0,Economy,2.28,29,5146
Indigo,Mumbai,Bangalore,12:00,18:19,0,Business,13.21,29,20911
GO FIRST,Mumbai,Hyderabad,09:00,11:51,0,Economy,7.0,10,8844
Air India,Hyderabad,Delhi,09:00,14:38,0,Economy,13.98,15,8332
AirAsia,Delhi,Kolkata,03:00,05:29,2,Economy,5.04,3,13109
SpiceJet,Delhi,Bangalore,07:00,13:19,2,Economy,10.74,30,8461
GO FIRST,Chennai,Mumbai,22:00,03:19,1,Business,12.32,2,23524
GO FIRST,Hyderabad,Mumbai,17:00,22:28,2,Economy,2.54,30,6878
Air India,Hyderabad,Bangalore,04:00,10:42,0,Economy,7.8,39,6001
Air India,Kolkata,Hyderabad,00:00,06:19,0,Business,6.85,41,16282
AirAsia,Kolkata,Bangalore,06:00,11:08,0,Economy,13.45,25,9654
SpiceJet,Bangalore,Chennai,17:00,20:39,0,Business,13.45,30,18780
GO FIRST,Chennai,Delhi,12:00,17:16,2,Economy,5.67,27,8265
Vistara,Chennai,Hyderabad,19:00,00:28,0,Economy,6.06,11,9619
Vistara,Chennai,Delhi,00:00,04:56,2,Economy,6.63,33,10545
AirAsia,Mumbai,Chennai,17:00,23:19,2,Business,4.89,33,24553
SpiceJet,Hyderabad,Kolkata,03:00,05:30,1,Business,8.12,22,17149
GO FIRST,Chennai,Kolkata,19:00,21:17,0,Economy,14.54,44,7072
SpiceJet,Chennai,Bangalore,15:00,20:57,1,Economy,4.91,5,10711
AirAsia,Bangalore,Delhi,21:00,01:03,0,Economy,5.39,39,5622
Air India,Chennai,Hyderabad,11:00,15:16,2,Business,7.04,36,18871
SpiceJet,Kolkata,Delhi,04:00,08:47,2,Economy,6.82,17,11107
Indigo,Delhi,Bangalore,22:00,02:35,0,Business,12.9,25,22063
AirAsia,Hyderabad,Delhi,07:00,09:14,1,Economy,9.93,16,10327
GO FIRST,Bangalore,Delhi,10:00,13:58,1,Economy,13.28,14,8765
Vistara,Delhi,Chennai,07:00,13:49,1,Economy,12.0,5,10463
AirAsia,Bangalore,Mumbai,08:00,10:16,1,Economy,4.45,12,10162
Air India,Chennai,Mumbai,03:00,06:57,0,Economy,2.08,33,5758
Vistara,Chennai,Hyderabad,03:00,08:19,2,Economy,4.94,17,10813
SpiceJet,Delhi,Bangalore,07:00,12:21,0,Business,13.18,20,18922
Air India,Kolkata,Bangalore,08:00,11:49,1,Economy,7.19,24,7898
Vistara,Bangalore,Mumbai,19:00,22:19,1,Economy,10.6,13,11025
SpiceJet,Hyderabad,Kolkata,20:00,01:11,1,Economy,12.27,32,7500
GO FIRST,Mumbai,Hyderabad,08:00,13:14,0,Business,14.1,5,20274
SpiceJet,Hyderabad,Delhi,22:00,01:55,0,Economy,14.2,13,8559
SpiceJet,Mumbai,Hyderabad,06:00,11:36,2,Economy,2.62,10,9649
SpiceJet,Kolkata,Mumbai,21:00,00:32,2,Business,11.23,3,29221
Indigo,Bangalore,Kolkata,09:00,13:37,2,Business,3.56,41,20484
Vistara,Chennai,Delhi,23:00,04:45,2,Business,11.52,25,21786
Indigo,Mumbai,Bangalore,11:00,13:45,1,Economy,14.75,28,11196
AirAsia,Kolkata,Mumbai,04:00,10:29,2,Business,8.29,29,23368
Vistara,Delhi,Bangalore,10:00,13:52,1,Economy,6.07,20,7837
AirAsia,Delhi,Kolkata,00:00,03:56,0,Business,4.19,15,21366
SpiceJet,Delhi,Mumbai,11:00,14:11,2,Economy,11.07,31,9392
Air India,Delhi,Chennai,18:00,21:03,0,Business,9.25,15,20177
GO FIRST,Bangalore,Mumbai,08:00,14:39,2,Economy,3.18,39,7479
GO FIRST,Bangalore,Kolkata,09:00,15:20,2,Economy,8.46,1,11841
Air India,Kolkata,Chennai,14:00,17:33,0,Business,3.76,13,15850
Indigo,Mumbai,Delhi,11:00,15:51,0,Economy,8.5,31,6858
Air India,Delhi,Bangalore,21:00,01:55,2,Business,12.25,21,26785
GO FIRST,Bangalore,Chennai,10:00,16:29,0,Economy,2.36,8,6257
GO FIRST,Delhi,Hyderabad,23:00,05:42,2,Economy,5.94,2,13847
Air India,Chennai,Bangalore,07:00,09:26,0,Economy,6.58,35,5449
Vistara,Kolkata,Chennai,21:00,03:58,2,Business,7.61,31,18068
Air India,Delhi,Mumbai,09:00,13:14,1,Economy,5.02,32,8643
Vistara,Kolkata,Mumbai,20:00,02:49,0,Economy,10.12,15,7947
GO FIRST,Kolkata,Bangalore,16:00,21:48,1,Economy,10.19,6,10152
SpiceJet,Chennai,Mumbai,03:00,07:34,1,Economy,6.38,21,9911
GO FIRST,Chennai,Hyderabad,09:00,15:13,0,Economy,14.09,17,10311
Indigo,Hyderabad,Delhi,20:00,00:08,0,Economy,11.37,29,7435
Vistara,Hyderabad,Kolkata,16:00,20:35,2,Business,11.1,38,22939
AirAsia,Hyderabad,Bangalore,13:00,17:13,2,Economy,14.63,31,12524
AirAsia,Bangalore,Kolkata,01:00,04:43,0,Economy,13.1,6,9390
Vistara,Mumbai,Kolkata,17:00,23:14,2,Business,7.2,49,16755
Air India,Hyderabad,Chennai,02:00,06:02,0,Economy,4.15,37,5054
Vistara,Chennai,Mumbai,18:00,22:41,2,Economy,3.6,34,8984
Air India,Mumbai,Kolkata,05:00,08:42,0,Economy,14.64,17,10926
SpiceJet,Chennai,Kolkata,07:00,10:06,2,Economy,5.2,15,12356
SpiceJet,Bangalore,Chennai,09:00,12:43,1,Business,2.04,46,15843
Air India,Hyderabad,Mumbai,06:00,11:47,2,Economy,13.99,10,10821
Indigo,Chennai,Mumbai,13:00,16:38,2,Business,3.7,36,16997
Vistara,Bangalore,Kolkata,05:00,09:04,2,Business,6.79,45,22788
SpiceJet,Kolkata,Mumbai,18:00,22:44,1,Economy,7.23,21,8191
